time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.3146133834127037,1.1575071458380635,12.186526632415127,2.399483527372345,6.197905341579741,0.0,1.1357715289671402,1.7970361434835542,-2.36070973713661,28.82293574499369,-0.13583391683730017,0.0,899.8695233343357,899.8632131400432,0.4197070385796032,899.6406625876024
1.2600000000000007,0.38834442657367857,1.2903690419211324,11.972980691099657,4.128870855648779,6.18969029005067,0.0,1.3245513027938562,2.1204682204612673,-4.845947047267423,28.82340200773485,-0.13917550913028803,0.0,899.8172666111478,899.6750365046541,0.34637677635198205,899.6308318297342
1.3200000000000007,0.47395287273180847,1.3598112090670276,11.64727415823092,5.858275803501467,6.181310877672058,0.0,1.5304770347368348,0.1895200076434549,-5.485315094953827,28.823436612705155,-0.1406087891364199,0.0,900.0862710537415,900.0188007192147,0.4575973821914976,899.6225421264771
1.3800000000000008,0.5721961987947537,1.3645128438172576,11.358761570855348,1.3044380083075513,6.173000698868195,0.0,1.747895066329461,0.477494202383463,-4.200123268650785,28.820935388859407,-0.1345974524996849,0.0,899.9905795561741,900.2234117303578,0.3934228146499033,899.4894226809654
1.4400000000000008,0.6842275166783695,1.4530933026773314,11.087185499241317,3.0335878202426407,6.165035617448559,0.0,1.9876744625868157,2.306042207379109,-5.34671671628036,28.81633143083897,-0.12932087697692196,0.0,899.7905689567959,899.9966399480471,0.19014133748485512,899.3000474544957
1.5000000000000009,0.8109687498076735,1.5799025432087859,10.691478751045835,4.762760878151488,6.157188905128518,0.0,2.2412003097684363,1.4622243829428079,-7.638943496993364,28.823981457597426,-0.13386299541387847,0.0,900.0764344599804,899.8863927042458,0.44010356523412675,899.8048423163322
1.560000000000001,0.9533294851397659,1.6117016896020504,10.23432109154643,0.20893943532125192,6.149292270720153,0.0,2.50146464498574,-0.08513170296022762,-7.184570574131259,28.820766643982484,-0.12745313725774177,0.0,899.7650293752862,900.0150527318334,0.46108754316937584,899.4686630514769
1.620000000000001,1.111484132688512,1.6354057924296759,9.83579490116535,1.938048500040539,6.141711811447376,0.0,2.777841355119487,1.2507614613827944,-6.43206724241441,28.814772927715325,-0.12420694369703675,0.0,899.8143534152616,899.9370896450228,0.38911344040174656,899.2212111447677
1.680000000000001,1.286927188092322,1.7560690242451815,9.39721981478195,3.666723398746086,6.134307026496469,0.0,3.0683311330570233,2.3506095170837153,-8.46492059728326,28.805257413214697,-0.12187232692725936,0.0,900.0161566315604,900.1052836285005,0.2355595570829214,898.8476081917336
1.740000000000001,1.4802462860323171,1.855022995209465,8.831410750197929,5.394953099498469,6.127135347857546,0.0,3.3792158766803495,0.6857384418054479,-9.973381068411685,28.80156957229604,-0.11519197801818779,0.0,899.9399558698607,900.2044238363964,0.21341945587736463,898.8591307296011
1.8000000000000012,1.6916786886205353,1.8644235212358455,8.260871457947509,0.8398624580156833,6.120520277978866,0.0,3.6657780097323465,0.10430086636166117,-8.898187505793334,28.801590128061072,-0.10185959072751723,0.0,899.5645430648632,900.0975145359076,0.2930821548215873,898.9403768906193
1.8600000000000012,1.921370915609435,1.9235286417288522,7.735003156468517,2.5678809689274775,6.114635901113196,0.0,3.9957469049151757,1.957763726405944,-9.124146678943323,28.79829248574772,-0.09143094514395003,0.0,899.5104808276363,899.9281438082703,0.4734094163907425,898.7653150217546
1.9200000000000013,2.1705897525554754,2.0551670590381135,7.119223175295661,4.2959481026929875,6.109108156236413,0.0,4.314509750799345,1.9741423759627401,-11.421754408181627,28.805051226221867,-0.09356233457423346,0.0,899.6694488611608,899.5806954998795,0.5581501273896995,899.1948263465575
1.9800000000000013,2.4398712048050357,2.1157844207002627,6.405176593890057,6.024600992168633,6.103537073850092,0.0,4.651546973613464,0.11941620541839237,-11.87287229029327,28.81837723673021,-0.09144973884657177,0.0,899.4750352359072,899.5566325796437,0.5557436040511836,899.7532334467253
2.0400000000000014,2.727508397083851,2.1257621701367495,5.727372466147471,1.4706433078955046,6.098085761809287,0.0,4.949268141195776,0.6639016086134943,-10.811772297838928,28.823420781113086,-0.08969279734850702,0.0,899.427725835433,899.4943947861136,0.7112303453436597,899.7309082209598
2.1000000000000014,3.035318078202237,2.2224586754295705,5.053917820468786,3.2000317689825195,6.092686599193247,0.0,5.300662349538982,2.2836920583777016,-12.057648830959009,28.82269045170224,-0.09057866321267315,0.0,899.5899984012437,899.5518447602702,0.8408751884840417,899.5839310420048
2.1600000000000015,3.3633248462525507,2.341597148272591,4.265701787563133,4.9294463754754325,6.087243012210809,0.0,5.6482050684168685,1.2869323752219997,-14.056640360461866,28.82512641500583,-0.09102348788117062,0.0,899.6059286283297,899.5855802633431,0.748767960467798,899.735563050258
2.2200000000000015,3.7122024154002045,2.3677150115889423,3.426810626820355,0.3756899759245762,6.081848921334146,0.0,5.955467604863152,-0.021140639384318524,-13.578094635070265,28.82175046416695,-0.08774868860707553,0.0,899.7309492143048,899.859120866575,0.32018274914327394,899.4959025986092
2.2800000000000016,4.078844262919594,2.3998710545168693,2.636903844058173,2.104899885089427,6.0766271967891505,0.0,6.293640170627948,1.4274781803223024,-13.057069787093036,28.817646922659144,-0.08564351082173423,0.0,899.6417430297179,899.7235336297016,-0.16234766364033973,899.35199495626
2.3400000000000016,4.466848857650015,2.520978853556003,1.8026855784862927,3.8338304348423318,6.071400460423924,0.0,6.6246060885386475,2.1918340486987278,-14.895190787520317,28.811239003176826,-0.09022247261295384,0.0,899.9938387617982,899.806374895667,-0.010775945533120723,899.1687489027947
2.4000000000000017,4.875596602177413,2.6095238487807584,0.8582035872653073,5.562604191997043,6.065766043592431,0.0,7.004524487375049,0.5128332836875554,-16.197581814179237,28.81527809391574,-0.10251162555231022,0.0,900.382725068697,899.8820328561876,-0.1666302153875624,899.4548841180562
2.4600000000000017,5.309066222518452,2.610831826328556,0.0,1.536507183332672,6.059544124857094,0.0,7.471564462160985,-0.7075984860756774,-15.344403124580863,20.07277481502463,-0.10618272942518223,0.0,900.0689885784125,899.914605714585,900.208885619473,899.5137166143944
